56,650164448122,45049039506
19,920165131526,26346254645
285,475776486058,53587720380
303,780998499696,07169221297
133,252134550091,97429321118
355,300509396762,69524578140
479,200319783022,72960579501
271,532467943082,15220351823
222,869764401398,35944070336
260,571120141775,66427811008
394,908584156134,51483716819
461,529899140716,52415822803
130,846291294595,31395277070
84,209382911351,07622571489
110,157082712118,99078363211
332,975460944069,38670539961
43,317183460616,80746592259
321,066376720760,93151014720
448,409410930724,08207227636
284,591557483965,20996384954
269,503496368930,64415588070
365,249052313863,24096051607
120,465880740270,14831611566
332,275589666254,82931137828
373,373074638199,26833066145
204,315091942140,27388776633
245,611158145835,76303120573
78,337031581025,99632202868
448,454776287833,61567689538
5,856533639608,51165269303
410,656268771607,82364758515
62,550488033321,51699098733
372,122790907414,66147861790
286,841256895321,02617484949
398,425977360975,73005983395
468,887452565300,47622636666
431,817258764057,49585807908
26,842667446551,28460794840
233,601043860444,27233695833
488,298141505469,59520485751
361,044553178012,32616054408
296,719662947554,09720684650
347,601773924131,70590923664
168,381603352044,09247332188
117,423572558773,89053514352
30,968263402374,51221925838
160,815640789685,80993615305
468,057724003089,55448529558
493,001964263642,72134900926
21,967066697280,09030355370
363,670077352727,77150674894
322,397047146647,64074236112
147,826811122288,55992376794
261,157327096481,17157653483
89,527032086189,64327908248
6,030694127431,24890183707
114,571126668123,19851587410
60,920661970712,57884068736
36,480434088765,33244248426
498,059359277075,82439367358
177,656218812081,92854021455
265,329674881611,85182434255
88,296542572699,34313224116
113,982884903180,31019908146
319,385558204871,43304632401
171,874855683672,08904432341
140,657671138143,78600626457
172,885066559616,83802939684
125,713367107448,79913962379
145,884291212031,57150114073
131,408173985908,72015043992
24,843005742600,77163969910
111,797637994272,60225614941
497,939001091466,45767772707
293,381901086475,23892391381
106,602891629240,55605837759
458,333652396584,67308492932
483,186713171976,69931412772
250,538428884584,94560930349
281,491186795021,32436061080
453,715727048809,11758680275
58,503771196203,43984651608
277,661441146405,46546959528
125,203973884388,12206948331
433,601707873718,48906659100
473,592225848286,01658248200
240,225868391580,59737663212
278,558650315267,62935501111
370,330254125720,07187453477
444,898205089864,06035991503
181,501502078577,36082213581
156,243721448723,09710305915
254,148374182879,22035454607
226,090007328866,85128302054
19,192312985014,99588003334
369,476245456124,07855479959
60,102117996508,46528036791
189,048572080247,72074806099
325,762562804841,27960933094
69,645581584247,36495674984
399,056984425148,09147235648
366,073894335944,49706458697
286,110849992343,43453613552
140,325852883225,83560042536
259,647848550102,04319655048
95,669964344319,85744473899
305,314603435951,05090008877
57,371386349968,71666603671
147,269973609385,48062274564
62,436197933515,45184600712
457,609077007355,32559617892
125,149887932463,65797159795
215,170045465140,26830626788
259,129065090062,12372189088
223,962754619147,48797768700
487,109208928309,02929702547
272,389191475665,15362440724
174,027077625549,81811406156
386,118899319153,94330020837
164,765020914522,42081224604
450,299526110242,71932854459
158,424491922970,99555505669
170,340039589029,36297489394
87,135028214129,40996814481
92,918192728770,38200850214
479,940585002156,35713563971
76,864081767153,05869628563
390,827380267990,36054998347
26,256310859707,13413459206
471,845914290213,28462586350
117,363766903040,56338540804
154,932193608739,79835201989
134,600665276776,46192201028
499,592636901046,80998184219
218,358947031221,66840821949
288,641491980735,31773243813
202,454903607187,27783527651
256,036507217408,67983172971
33,478617912737,42817138583
100,991112381360,87274967301
499,392445401246,21207321719
270,169872109187,28394780494
254,049799103471,86139417436
246,539296504969,40027798334
486,647633299123,03580100416
484,630863273517,34035164244
361,911782424736,53305505739
108,757324970295,19666160510
408,244050785057,14920465413
346,596685441981,99818955970
168,362462539075,60484701440
142,022584641694,65529735422
429,720473839988,41324431060
290,439038653418,43960214422
338,361269234102,88207535602
77,366626935096,95123821975
192,894738746434,04231220600
117,335267974090,17094352682
401,132112523973,78502320143
357,895780783154,95168102329
121,927732360406,73656161587
95,721555561751,14309664391
320,334705983396,63988351301
336,768361642226,72596414748
166,067681059203,68443381841
423,069834554066,42128338264
397,697648958045,92572066865
66,917252152459,13626449955
294,055912034189,30068659959
396,973945521934,82091049048
260,027614003207,06199418574
146,936227887222,42446648138
19,324200805134,90327959942
221,718140120197,11568169005
493,128800553549,89869905275
183,947534813619,59549309465
228,369742078567,61956432856
421,247509238498,21485483746
138,955844465923,73374579497
43,073850849549,55706417811
230,106863760528,42318403948
428,604535887476,67319035597
251,319767891734,26077707236
67,048162942557,38017515876
292,075413172360,43966416102
340,218932274460,54930689442
34,388930723691,19812927320
249,815888053732,36829798986
466,495097339569,24518447998
302,375765094744,47180822446
356,519256402672,98006625257
495,759287563597,45815859042
418,882544718978,08876416026
60,328089048123,42562035805
75,067019117474,09291260380
255,616381300727,19287824866
456,723902018103,23316055354
457,846707214207,11358971343
312,982334018978,02632160615
130,163052084134,43324397936
125,316296695980,27841329437
31,907588174607,10459767174
136,161942195434,28712835463
61,717022734688,49115424337
118,390512439808,67819080363
343,995663959870,10342616988
334,657867660122,70767569019
69,558400772159,57174257730
47,287294863018,32934983567
243,635659940124,42447718187
368,234063237252,27309408522
411,955692310127,05148323329
345,420309897987,75266118275
436,206289608187,12179566551
193,006527860217,89240341916
325,323735111576,16688270770
382,162595085323,03232213069
309,875585380681,72108472815
208,171400913636,98436487026
386,765839337188,96563578592
407,818498937674,64631372846
177,530200346766,67333852865
472,035306743861,93224182973
383,572737086117,72293364495
486,154928666754,41103557670
217,928844155471,67816692312
193,216658487608,82538986346
235,112177124227,65465397781
358,823451947784,62475053939
230,653263482839,35216921411
57,042017656998,60466276838
221,573976024972,23608434594
33,866013638790,83362045550
205,885766020023,03405146277
386,320524501766,07343873319
51,129770299636,40802526073
4,708836835066,37729269274
112,356602854388,69130742885
18,205937814009,63692682045
210,475791379408,10220998065
29,720808823797,65399048811
146,169374242986,85703369753
199,334512274857,38453837467
33,066470318441,34602204262
421,614648126070,84706912558
324,277696182191,43446935432
181,158444954701,35076263311
140,664875231964,44496877727
15,637020770860,34350975638
299,893454910413,43729315646
291,382159632129,82726417772
14,620662084963,36536268876
38,523213662436,80891711674
287,108278722776,75127585638
78,217399063168,56657142074
499,951734385944,32366629160
429,595698033631,20018798812
173,771928211789,22455006254
149,782523017856,83590109348
20,705549074877,82853405309
396,619689258467,00497982380
296,280641917553,73670093838
454,001167585553,20845285065
214,053095693040,39484868788
124,599243856122,20075759254
394,361745355902,47802453266
3,689807265492,90078321213
29,946790276841,69807052518
121,363838506821,00312680238
356,230762799552,22631026333
162,003984700798,19202885900
53,868757513052,61889108850
292,491997839767,00476003273
270,978752599769,89268373382
90,522106468327,29691684446
58,077207131395,92487270681
51,310010121893,47834590148
405,853014408123,76975090744
431,270921235458,29817660437
141,846933259496,69411288167
89,058177388030,42034009001
12,168300097173,88837437132
466,354869760087,02813561233
134,915941438020,96098797732
210,368970958626,46862511764
75,825719425176,46954738755
13,376570553157,45772149253
114,542570630447,15334791301
60,146050747073,92903951980
360,489796058882,26659561199
364,324143173473,18204884211
132,041808697087,97277276610
371,733825844694,60645269674
227,813649339234,37370344168
283,899731040762,36466040941
498,443324454399,38376868453
422,424152493338,55875461706
107,395051864335,25507104162
418,098223833831,54326107764
211,102291417656,88389782639
325,679711469997,18814214149
217,389689083126,87916900725
371,777756945578,06837386620
447,898248702620,43158069115
400,553897227815,55291873442
421,025389185456,20077745345
213,290203824693,28185447083
466,431699924990,05779218259
469,083789824013,11581770941
145,656875314285,12085363061
279,276640888405,43881421488
97,212191113498,58187704951
314,160721453197,55747146927
425,357723977596,42917996636
398,306221760657,51978659464
453,005704585103,06070557898
200,217119434464,40481883437
137,462891053007,49914334265
145,015709061109,27189555934
49,362175105366,32305187961
382,599945129820,89719776986
210,123514639682,93531200415
45,989045169940,68716556921
348,862822469150,82186454345
250,410041610348,21079429257
216,214228985710,20267270637
256,840235170237,34235342277
384,866003399198,94297828538
119,788752912880,96457066997
486,140852075189,61947995075
479,317016972331,18614962016
18,156279149584,29757691650
354,957892153865,23617098239
46,269812058186,80740360842
406,926539424830,06652208711
76,394789959132,64988090769
139,573557135123,01760534955
379,560461223246,19948527037
63,818976090749,35322309448
264,931354163416,17447997748
445,115254776212,74474152806
113,712408887012,57668891352
397,981627639537,83444450274
301,038206901307,33697749475
304,969039101797,86721085479
283,099807814002,51755617485
194,971363738903,40378796610
90,215406743637,76332788844
273,942481061920,95680437841
55,982307223518,71379972485
66,788005627507,53570006402
323,591180316206,61264067931
387,162591550336,73862177798
354,037711879485,32590574101
347,458165942313,40609046250
254,007898500772,62528540950
190,886264976188,97124114646
456,434233561124,62521500018
103,262942945075,80678991186
105,868703023442,07937081084
3,910010380651,59038571515
38,615647311193,14503490413
392,923392540120,44496788274
224,286187206395,88431307235
89,827807499275,63679737614
72,906499920683,34409077973
375,904021918117,58397992984
203,150998991641,22976665412
286,805860732705,07820718179
94,235881573789,06839327446
316,648508477987,55415955159
422,749669024489,42286350305
378,281149308006,77051938762
319,304385624472,83389455601
173,528004865005,88819248648
249,836430536673,25359735283
134,487843530652,32247194940
133,663760770416,79523122737
260,709328761939,57439588398
171,187121437617,47758860534
17,380740789112,65072175438
60,791860476239,89927792733
347,953546339847,67713827332
464,273210556391,73682680643
201,124245802514,63262061484
337,468107884018,18533659134
186,799571681797,06024147394
7,315931903462,42075573905
303,875584409650,49980126711
333,551801718069,42323244890
146,882134608382,94220833438
181,634963418951,69841685647
40,697475829619,97613310077
203,600152475936,28214918847
337,846077350339,77280176560
433,180061829842,18043581710
343,598268202501,67602005203
209,121412037513,13178090757
371,859601316518,28094663497
341,099335964386,73931143800
194,037119317115,65714221776
381,031454767042,69182151198
400,470643274495,01484235686
443,950576786577,97063861332
166,728356135261,78150091087
316,575246528292,85595450519
128,958238241578,66945351971
115,117219687810,91054566420
43,142858057084,69017066701
277,569294294408,93913779176
482,509867715035,68921698237
323,597302890314,61420802012
282,938263526372,70041726284
457,039207353461,87930142855
70,078797910875,11977124506
60,409549319590,88028078903
387,805285923106,85850124837
363,334820099603,39249568094
339,972509985575,64224251131
291,399971133082,83274123819
410,954265148868,77966566894
184,879855370704,95824460804
478,858495057789,65459488110
343,065058344887,29994796398
151,650513355672,76247918665
403,248033513246,27822763492
55,137424723441,50533545262
455,838669066492,39261504547
149,203210187244,05049384460
112,698582698265,02100018773
500,256404277411,67192474541
340,000177457545,05683373170
466,513597884842,94926370432
405,593385842128,51729798468
142,020743011827,39739972026
142,969962510965,03734321703
392,550351789624,57119617492
120,043097317599,91435050614
212,987319311331,51921086127
109,480784603335,66057467765
255,264825850800,31953992663
278,881023445471,02111092582
392,725867223335,01189608136
71,491929351687,43808274607
145,165387811900,57640717797
19,141928334843,65072385705
466,496168105724,39330598957
237,961704770870,28923992756
489,751675074031,38960728387
288,130302565765,88819935898
469,887540758512,48603733787
233,606250216455,66609467321
209,701780269451,53254207444
145,645196146835,19196535712
165,689817013469,38312740869
242,198900001644,26967103685
25,196021205656,70839150093
333,781843695749,35345032902
132,304656596797,76128071767
396,730274376684,99753014724
26,070180955252,32557268782
65,926448377833,69834256121
35,168226404910,31598449349
373,703073100586,11501028527
110,886390759867,27213829122
37,425159485669,46917918086
288,429507060624,49162629665
81,253011954046,00582558654
435,023589621494,44305702437
170,334980586097,59408003313
117,701328903156,30274260226
11,097673817316,13053054202
232,280859543949,08576975482
276,404272627229,71918369238
320,282958456426,51708860961
194,085220063219,28801477885
124,700486161477,39318955397
208,090698020912,21196877368
200,641636580281,21653850235
37,676664418818,75763697660
90,668470456500,44119552161
406,756161487325,07457290063
371,237665669238,68576574933
68,493946121506,03717629986
211,521059889334,33858339924
380,569496841801,29180060258
336,063311810995,00656435432
320,728440723587,14533965512
84,157571223694,27588329085
140,204816083084,94581971677
424,309997203807,88277980516
177,426537292646,13872861304
383,627468696249,56958542603
41,996192678948,00529069592
274,460741420715,89723514097
103,137303358355,06642505363
181,496960576991,31412900305
408,002035818926,41164843467
353,261793298288,75434513943
241,525032230299,28244289647
248,202816936627,32960030857
384,632596830608,25722695580
79,697573984021,41381394555
453,526690613178,19292618081
488,197336227153,94383744885
146,309740965044,61771213333
471,584326529548,03942186601
374,004643844780,93797908446
494,775872430963,74883970340
247,680422134352,55860172880
304,160849620312,20390745726
261,612526924468,52609491779
73,764045371927,96699564189
38,193965668337,18911858820
116,495470824811,39904708374
179,342699533673,91522843029
361,902628853858,80783810451
215,298744121878,59819891365
70,198496461951,97946091050
249,235617342881,61443198288
59,948550475453,01490599662
191,329673220342,18023585176
382,413069523729,68100922880
22,984726859689,05474819347
455,352808442644,64154405549
344,163974536673,70173456621
74,009526345810,50712656667
270,394656763932,14477671618
139,141299179618,75918286687
447,470972065331,34731940923
387,808531730597,85513820700
110,299791929938,01842131487
408,733569482699,61838673552
426,509773707486,82033191510
96,623278950403,68519991146
193,781398267084,30207102275
152,775300141488,13934972036
145,571314178014,99758869086
141,659112405327,93054764468
40,345019568777,86024523559
404,742557067642,69821889722
466,631504862827,43680066556
381,724392086075,54696920763
363,622251659820,07060990499
177,310956396310,54915927716
199,348592923360,64630716347
285,350474214419,13423095851
218,977749857613,91481116141
245,172121468106,90177246325
141,174448710058,93893530534
71,327865931940,59536793672
66,748725345579,04382197974
34,308736768327,62987585850
347,167724421602,41539040058
167,117568788018,64637581527
412,038025779361,41625426367
175,257594710846,32601801538
58,852496812605,37519591415
60,234429390509,83354923435
422,415704619755,97433627279
328,512426519721,81415840475
426,037184042654,33506928664
479,700663153687,62080644682
496,522240818340,88678720660
262,180975575537,26526978408
217,899230850429,46967179735
227,343240923978,57301150136
337,696555140403,35193082507
175,136411126803,91592089659
47,573184741782,11112407816
62,978668465884,77995803194
29,911529542207,91669823051
482,456156231100,41092928754
10,390215641804,42533899857
497,328755003042,58132613653
344,271360412894,61169166861
293,924770878597,89591783894
339,038444359843,38630589111
281,407763632282,54067517566
240,621900885265,99293779733
477,583351222016,73591194488
95,655477573508,42787650742
144,344231542961,57279912370
296,694350529762,65742623245
301,544096601872,64036575926
53,972687999223,12820687840
253,822330955471,74600755972
274,949455304783,71479690901
489,164866909965,97044742536
115,422568100173,88597124893
209,467515197951,69367937080
247,463197160030,12038194847
291,859487869848,63154444955
477,401027269026,87014159706
133,626743447605,97280703320
93,995910377970,52055860487
102,323787125575,45936337425
369,760930622688,31671145392
14,163622504189,79662245499
482,753236634193,40063870956
34,492619951037,13771322140
95,251688584131,25034956797
300,936248622412,33114075471
353,717876523587,95880294994
268,703762618857,90138300391
56,862948648895,71207665206
484,753155231853,65758524560
271,114769680018,00474444359
79,083995300798,08043499937
239,577544197943,56981135580
153,014286774887,93228634647
486,331366878700,44804054271
56,166935042845,76609893279
171,279005726534,54625891977
462,948445886378,42229182315
421,705635072434,67137353537
291,086825000923,87589257434
349,476011769811,31416263953
236,396340342993,80230684634
370,602175384786,96670648449
499,611242634795,55046749311
307,934105193357,62294404497
437,577200227868,10072383871
149,713335313026,18992376900
455,391869986176,73293369621
117,894232892856,49858414907
274,885070176838,50258174581
359,210410501276,94515849161
66,541115259426,69893449403
413,160422098186,74395242147
35,887463249253,81038286944
181,504565560299,83904064359
432,074524742962,51107079118
492,636412250842,43220692689
345,795528820541,52252250303
312,453797168036,91603741422
479,595732972924,66802495043
85,956084377367,74804702162
455,976376418540,47080452087
322,012586101230,07836769963
97,995001609345,92357572916
200,393863883034,76841034393
257,558216316080,67265905228
427,397888901202,13099970922
216,933731669787,06255073894
105,914660150731,71302229985
1,673321169427,55033169646
356,770965155764,17265472562
146,110209685897,10026448363
286,756000979753,33263214241
38,573060632573,59383626161
3,725208732439,16717665108
271,372334147953,35690452417
338,271173943754,03285951997
51,241291231924,89814423815
25,953522297925,27273196731
405,354482257054,57277064755
26,027909043867,74779881381
395,004491654308,18102289606
49,762927860043,15471412848
320,760205589522,45284892072
420,272703611008,51469778948
176,921858479103,19224653548
366,581581605624,14546055071
471,764101543868,10245994065
468,440571535483,81466843762
339,088447005998,82922156894
450,771289861238,71952781119
344,569145234165,46248408619
101,948955895108,13813145902
197,608255177465,88195183520
406,284327121279,95645725309
485,508887303352,40868528967
81,930954135023,93541928453
466,801171941454,17149641832
70,918541198017,77664419566
347,668399060025,70807230555
16,996784217441,70682329920
231,885255495709,61186636664
129,506034644228,72509750230
334,867030398432,95077516354
82,950466258111,56086098534
125,826689986993,75555884647
132,569067266653,36791710610
237,802706213515,91253149831
124,508977879439,50927800875
299,593415297945,11246022661
359,868075868651,96179568197
283,913429677147,19462296801
181,640808239043,76779716453
292,943068456464,18367764660
106,814477704713,42682301320
175,452962027960,53732372638
292,523223751524,42826056706
273,821146282666,86939135513
17,739933004911,96014405275
387,915586076005,88900927919
305,790479443491,98171467730
5,670715688192,47072631990
58,428864583239,61011032328
329,712545985552,69032766642
362,238872600900,96180497306
35,792683628859,60730708192
40,947031306977,83546065058
394,773244454609,40348296308
68,492725269409,08325832217
120,476655563594,60299810789
438,910095454789,10955682357
421,249008519223,75986051251
190,502353524238,61504550032
116,657430646544,46557503312
498,934069580015,36834036169
491,982337652828,29117917600
200,550919247049,18747718214
24,142107323548,87489575721
302,096920481451,31161688259
345,220963526559,50283092988
21,819342999030,06482989691
332,813328392229,15635494481
457,753466861674,97797073655
383,748558305429,05446559840
215,086737299364,37056855548
96,908672471908,50239953824
366,964072315964,15824425812
348,100421409709,25720768988
102,287404502627,33822813307
176,718642986625,93692020893
124,699008299245,95426080586
17,281256050831,10327230474
9,178424306508,54564902794
481,969744988147,40616704013
147,469415465037,54146049109
285,167606948318,99431081706
133,186454325277,32866229444
242,622306433896,93815574351
219,109536196744,70254199484
352,851173920443,44102007403
264,109031886178,45063661204
442,119216416118,63553422354
300,153760172523,43388821520
215,853040752589,49153878642
443,506403991129,63919935366
158,018282363623,65185690523
229,834154211768,25294838088
111,681405458058,36059690800
284,306414691976,90094280762
202,839930072673,74774035062
308,777629161337,09923122272
449,345079457716,49545087713
373,879183287513,44429910126
487,629953987144,02040334995
166,249179938333,59868718755
416,400833950169,88456497376
374,460842101188,75020821047
176,382035081516,01570018443
226,174671715744,89703077976
340,598895200566,27035984168
71,896043886161,13095831382
424,058748230865,07928419601
253,117401251886,70290503362
321,979284777674,42371946524
44,641961242551,24270416387
145,889048458865,40017078120
420,284344792111,25883003470
66,869836943507,40851227299
361,818575056732,40887858043
372,472210936175,49066422831
407,637567311398,61224750797
93,509162203852,61578171275
36,277237366815,18633222977
400,002064945308,79761212155
32,333174139433,89367383641
384,176724170692,59329550865
90,090035640029,79592410148
420,741112758925,85344583578
211,738414590319,27158945676
114,513789039546,74195812451
106,439040922896,15130921220
327,083167416681,77991632988
253,748572320718,22569388959
239,636337553715,89193085045
242,212780594459,72166704861
425,835231430173,39835435959
6,181016290701,32857660068
8,456381456879,96696757263
178,928365604107,86251873084
50,538410468430,29819311061
124,006290307812,50560507737
496,824235343614,06986909722
498,338001773239,89894688396
29,133723439870,93555613957
186,072949970829,36799388238
163,247985796362,34833362943
111,422956369716,55766193316
411,705998478058,05554019905
17,662819109790,02934280596
178,045481891180,27811886979
132,977260489283,07113890636
412,555547784965,12192613475
225,538323720298,04563237311
257,981907313562,85199316247
167,538431624517,91457876622
479,352974960928,99237033520
350,300883826018,21851353314
225,667744929136,77497142519
446,417482385237,16508403465
227,414117592786,95978755288
28,729171620567,10258680875
267,330714537612,41808107777
302,549448769308,19283862255
447,242253262979,43904889540
449,825967204384,17144472509
75,819978889691,09873112301
174,366026450444,73965498826
286,126967142075,65877409000
474,083963439634,53818065536
335,464801377510,25175199505
154,402220822013,64104572633
92,863460994031,72238188292
391,520474339871,21336152352
16,075218229543,79387254993
396,927686968074,73132103504
226,242763274175,30225915506
361,861081967384,64256793514
32,667756776451,67666749691
470,367122601676,53405897003
97,296453220264,42831141669
434,354657854425,15897671173
412,135743706682,18631403772
111,135384761631,99724377848
208,926366322685,25502614568
245,884048889323,45320342573
388,619233097100,80854440627
87,754754853621,85679167912
84,845749295935,12410357884
216,663465616452,99978354508
388,915036082710,11297947076
73,311211400914,18530276712
170,026340360281,85090628056
85,399275085029,99274624476
374,262908102021,42480877917
359,310904319726,16234629906
336,278086536243,94793695438
393,827294799481,50465179861
273,815245493306,27409960333
426,268552020419,80768223670
138,121004670211,35134365876
331,365693020997,27892311132
483,498409937689,24550031887
91,651940367137,23961344602
75,914068346856,66897815637
260,380042304102,69267353826
169,865931925871,64230666644
490,610464887881,11765973983
459,020249226802,76303855919
248,691931132477,55600988113
321,568719555327,07707931423
11,804982624224,92936149252
345,196916519765,76403778754
256,158683753901,37043629288
480,208051981460,01454325385
418,379104064046,22601959895
395,686713844007,12675117516
498,114190298814,16653458557
49,163217274902,93168811171
94,474882886445,42940260540
292,974379590242,91923197580
136,740594416983,65625544916
359,726815345172,08667151010
272,324115194140,01286774779
476,317677480331,29487468358
458,210455007399,88471319584
97,791768810816,04777680529
326,729288706321,15590748493
230,172655300845,80719646516
244,666663973219,08339140266
399,348655201739,85454778284
236,906002945236,82169495909
446,353351871006,28594399127
49,388654593479,87540705010
199,503463637385,71033410845
43,039322949809,65066876474
316,892592436645,12338758101
397,414532403064,91978207316
185,142844829781,53692025268
62,906124524107,65636809011
272,668772514244,47671247935
222,910159121075,84822739769
364,234904842831,86580137915
200,698648716845,22171740753
17,212308300457,46239239170
12,146581162506,05169677496
170,652371516792,23469602031
100,275299529895,14242136667
64,486760587597,30907403930
367,759077262412,26027279165
443,026434961201,81220093326
253,015140089328,84265808174
291,283276679203,79158415139
36,564967249793,23143377064
480,796420013101,36274345045
133,043852984863,55143552716
289,648819022357,78149361243
291,771608330178,37003090215
489,020096618458,90154258046
455,283240575881,97519937297
469,521863829239,79483877618
356,422047291278,82655240064
425,513878678765,16638798809
112,779430702466,46416400578
395,666571781814,63651217049
270,426197040833,60709758974
279,814890508311,25041363651
408,962933211971,69136548421
494,863101210779,47356367917
407,208628817481,31221257637
321,881065245698,44796089748
451,672568926891,33111864067
3,126742104072,14907692440
80,460899610494,94053923191
292,357644183531,92997415438
96,163491769414,84123433407
259,322492380006,12301448538
76,966907366713,30678479834
455,884950037423,64921532540
137,947500447902,47494378500
303,161910836477,88832097090
3,887607067123,03636718353
485,216502344003,47634858493
470,020517698964,99699740398
74,375798768856,95285703949
207,195948123636,49572345120
290,442277849080,51950554968
410,317957126555,45452788423
374,348945775218,84116982198
357,743393982240,20101540113
166,022753238396,40446655482
438,390493924212,93787022170
275,889791792274,94765125639
237,103325672145,44173767559
499,018853273316,78220344053
488,368637544507,14296122802
388,938030603011,45719203957
2,438033552456,46009715008
486,563439091982,36473819565
30,236769823178,03329976702
284,410884248368,96373157155
487,996061311747,02236532865
496,591629599689,44247828801
227,306581821016,86454159360
190,449233333221,37159917066
315,495096642389,74874676083
338,833445561813,55697116432
139,430676691443,48818338086
358,116643066384,39826373192
247,682466806505,99441525655
154,931959111028,12581633854
244,990590464050,16182071671
370,502216313891,12014340614
126,820162280544,02665116041
10,293412188333,20037202271
108,111568713156,75100599776
328,136196453305,19603030471
96,046877116503,44136552728
219,899094221071,50403443820
93,718906387860,28735213608
150,233974508304,87899126005
257,800216725715,96487849973
116,234223676538,66661641924
58,490827633377,47147262584
9,924709576982,92491721965
461,310182028852,36576396073
152,964955160614,62187872111
6,402038874597,28692594715
